Nitrogen,pHospHorus,Kalium,pH Tanah,Soil Moisture,Fuzzy Output,Label Fuzzy
111,32,34,6.392048018,69.35161206,0.176190873,S1
84,36,28,6.119892347,55.55164819,0.5,S2
85,33,25,6.910823945,52.50987966,0.5,S2
99,15,27,6.501157208,57.27927475,0.5,S2
81,30,31,7.027585559,51.93952357,0.5,S2
95,39,29,7.13411409,55.99375012,0.5,S2
81,34,30,6.647765997,62.26244581,0.5,S2
80,15,28,6.703270635,68.00096043,0.5,S2
104,20,26,7.493191968,52.95261751,0.368996024,S1
109,29,28,6.724688503,60.5160021,0.209914474,S1
100,32,26,6.043485685,57.53161469,0.497202377,S2
100,24,28,7.101661011,57.72920846,0.497202377,S2
83,21,28,7.466900683,60.49244602,0.5,S2
120,23,28,6.877799264,51.29043632,0.176190873,S1
104,26,30,6.410992833,62.65692638,0.368996024,S1
108,33,31,7.393825704,66.76090123,0.242682229,S1
91,25,26,7.482414225,66.99765375,0.5,S2
86,26,27,6.081172981,52.89368299,0.5,S2
98,18,27,6.516312148,68.49299897,0.5,S2
111,27,31,6.043330951,55.27564977,0.176190873,S1
84,39,35,6.959404135,52.13864034,0.5,S2
98,27,27,7.238109556,51.29142534,0.5,S2
118,21,34,7.234258375,64.72543073,0.176190873,S1
103,27,31,6.691541233,51.59100753,0.400599093,S2
82,24,33,6.809593554,67.09608099,0.5,S2
86,31,35,6.485761419,60.76645256,0.5,S2
88,35,35,6.784460602,58.45742907,0.5,S2
84,27,29,7.167092586,53.00366334,0.5,S2
120,40,33,6.73410539,54.30329632,0.176190873,S1
106,40,30,6.779984384,64.10651528,0.306315908,S1
113,21,33,7.277422738,55.83288958,0.176190873,S1
117,34,25,7.21270048,56.7685316,0.176190873,S1
80,30,25,7.487266991,65.64381357,0.5,S2
88,21,27,7.231166546,66.02411187,0.5,S2
113,33,34,6.559817161,62.1445102,0.176190873,S1
87,23,28,6.979590627,62.26594559,0.5,S2
113,15,29,6.779230041,63.55324262,0.176190873,S1
98,29,30,6.217974349,61.03273481,0.5,S2
97,29,27,7.205078785,54.36976075,0.5,S2
85,35,32,6.854011265,54.28617819,0.5,S2
82,29,35,6.246872394,52.24226285,0.5,S2
103,33,25,6.911066044,55.7497332,0.400599093,S2
112,17,28,6.777417989,61.26002598,0.176190873,S1
99,19,33,6.273741983,55.51673151,0.5,S2
120,20,34,6.906124587,50.56339727,0.176190873,S1
114,27,28,7.162802357,57.93250202,0.176190873,S1
100,40,35,6.955787351,54.41094079,0.497202377,S2
108,35,25,6.971963169,61.10935084,0.242682229,S1
115,31,30,6.840927967,67.37768353,0.176190873,S1
87,28,30,6.536676653,68.66257977,0.5,S2
82,24,26,6.089443603,53.57285558,0.5,S2
94,26,27,7.456460375,52.25738495,0.5,S2
87,28,35,6.759211911,57.1621814,0.5,S2
118,40,35,7.460174812,58.50650238,0.176190873,S1
87,38,29,6.652642579,57.88370456,0.5,S2
92,40,30,6.026287448,55.18792166,0.5,S2
97,22,26,6.074190142,59.68849145,0.5,S2
99,40,32,7.045543056,69.94807345,0.5,S2
89,28,33,6.993236001,53.83876189,0.5,S2
112,39,29,6.726528895,63.37479229,0.176190873,S1
111,28,26,6.937352845,64.47858698,0.176190873,S1
114,20,26,7.27905689,62.67087838,0.176190873,S1
117,26,30,7.079850922,67.96910852,0.176190873,S1
111,29,31,6.136286518,52.31098539,0.176190873,S1
119,30,28,6.505203696,64.57578034,0.176190873,S1
116,40,33,7.042089492,54.15319242,0.176190873,S1
95,37,35,6.348337519,68.4233391,0.5,S2
86,40,33,7.432322234,52.26311691,0.5,S2
117,37,32,6.787658922,67.06230539,0.176190873,S1
105,18,35,6.743417121,68.44030686,0.337654396,S1
109,23,25,7.00733163,68.48030408,0.209914474,S1
80,18,31,7.303033217,58.84880599,0.5,S2
101,31,26,6.861235184,69.71184111,0.46575659,S2
103,33,33,7.131435858,50.50148528,0.400599093,S2
93,26,27,7.288211994,56.46829641,0.5,S2
104,35,28,6.983732393,50.66687215,0.368996024,S1
116,36,25,6.172090205,58.52534263,0.176190873,S1
107,38,29,6.35118177,57.56695719,0.274737269,S1
101,33,33,6.908671379,62.0183627,0.46575659,S2
107,31,31,6.766184468,52.97841162,0.274737269,S1
99,16,30,6.392791654,65.44340921,0.5,S2
103,40,30,6.348316257,55.196224,0.400599093,S2
118,31,34,6.123796057,62.88179198,0.176190873,S1
106,21,35,7.428523634,57.04151119,0.306315908,S1
116,38,34,6.020947179,50.04557009,0.176190873,S1
97,35,26,6.334610249,53.74144743,0.5,S2
107,34,32,6.78006386,66.4132686,0.274737269,S1
99,15,27,6.086922359,56.63636248,0.5,S2
118,33,30,6.362607851,67.22512329,0.176190873,S1
117,32,34,6.758792552,52.12739421,0.176190873,S1
104,18,30,6.779832611,60.39647474,0.368996024,S1
